DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2013,5051275,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2014,5109056,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2015,5165802,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2016,5213985,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2017,5258317,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2018,5295619,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2019,5328212,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2020,5367580,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2021,5391369,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2022,5425270,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Norway,2023,5488984,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1960,29479900,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1961,29795000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1962,30133000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1963,30484000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1964,30940000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1965,31338900,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1966,31551000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1967,31811000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1968,32163310,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1969,32426000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1970,32670600,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1971,32658000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1972,32909000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1973,33202300,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1974,33512100,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1975,33845698,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1976,34184700,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1977,34527900,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1978,34850200,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1979,35081000,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1980,35413434,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1981,35734865,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1982,36062309,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1983,36398652,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1984,36744964,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1985,37063303,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1986,37340467,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1987,37571771,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1988,37764318,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1989,37884655,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1990,38038403,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1991,38183160,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1992,38309226,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1993,38418108,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1994,38504707,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1995,38580597,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1996,38609399,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1997,38639341,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1998,38659979,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,1999,38666983,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2000,38263303,b
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2001,38253955,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2002,38242197,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2003,38218531,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2004,38190608,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2005,38173835,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2006,38157055,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2007,38125479,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2008,38115641,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2009,38135876,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2010,38022869,b
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2011,38062718,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2012,38063792,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2013,38062535,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2014,38017856,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2015,38005614,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2016,37967209,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2017,37972964,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2018,37976687,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2019,37972812,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2020,37958138,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2021,37073357,bep
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2022,36889761,ep
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Poland,2023,36753736,ep
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1960,8826040,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1961,8889392,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1962,8969240,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1963,9018730,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1964,9041980,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1965,9028750,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1966,8968440,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1967,8893540,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1968,8855500,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1969,8817800,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1970,8697610,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1971,8663252,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1972,8624260,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1973,8636600,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1974,8629600,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1975,8879130,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1976,9307810,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1977,9403810,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1978,9507540,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1979,9608960,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1980,9713570,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1981,9819054,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1982,9883670,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1983,9939871,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1984,9975859,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1985,10016605,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1986,10030621,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1987,10034846,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1988,10025215,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1989,10014005,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1990,9995995,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1991,9970441,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1992,9950029,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1993,9954958,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1994,9974391,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1995,10008659,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1996,10043693,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1997,10084196,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1998,10133758,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,1999,10186634,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2000,10249022,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2001,10330774,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2002,10394669,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2003,10444592,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2004,10473050,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2005,10494672,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2006,10511988,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2007,10532588,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2008,10553339,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2009,10563014,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2010,10573479,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2011,10572721,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2012,10558950,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2013,10503889,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2014,10444092,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2015,10395121,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2016,10368554,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2017,10344478,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2018,10335770,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2019,10333496,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2020,10375395,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2021,10394297,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2022,10421117,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Portugal,2023,10516621,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1960,18319210,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1961,18494600,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1962,18615900,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1963,18737200,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1964,18858500,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1965,18979752,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1966,19083400,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1967,19347500,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1968,19720984,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1969,19878678,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1970,20139603,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1971,20361192,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1972,20561942,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1973,20753972,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1974,20917390,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1975,21141468,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1976,21445698,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1977,21657569,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1978,21854622,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1979,22048305,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1980,22132670,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1981,22281894,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1982,22424246,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1983,22527235,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1984,22593720,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1985,22687374,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1986,22778624,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1987,22895058,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1988,23003802,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1989,23111521,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1990,23211395,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1991,23192274,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1992,22810035,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1993,22778533,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1994,22748027,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1995,22712394,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1996,22656145,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1997,22581862,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1998,22526093,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,1999,22488595,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2000,22455485,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2001,22430457,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2002,21833483,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2003,21627509,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2004,21521142,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2005,21382354,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2006,21257016,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2007,21130503,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2008,20635460,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2009,20440290,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2010,20294683,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2011,20199059,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2012,20095996,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2013,20020074,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2014,19947311,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2015,19870647,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2016,19760585,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2017,19643949,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2018,19533481,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2019,19414458,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2020,19328838,e
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2021,19201662,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2022,19042455,e
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Romania,2023,19054548,e
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,1999,7552850,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2000,7527952,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2001,7504739,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2002,7502126,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2003,7490918,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2004,7470263,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2005,7456050,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2006,7425487,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2007,7397651,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2008,7365507,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2009,7334937,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2010,7306677,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2011,7251549,b
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2012,7216649,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2013,7181505,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2014,7146759,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2015,7114393,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2016,7076372,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2017,7040272,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2018,7001444,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2019,6963764,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2020,6926705,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2021,6871547,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2022,6797105,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Serbia,2023,6641197,b
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2000,146890128,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2001,146303611,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2002,145649334,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2003,145166731,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2004,144168205,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2005,143474219,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2006,142753551,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2007,142220968,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2008,142008838,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2009,141903979,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2010,141914509,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2011,142856536,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2012,143056383,
ESTAT:DEMO_PJAN(1.0),04/11/24 23:00:00,Annual,Number,Total,Total,Russia,2014,143666931,
